	sentence1	sentence2	label	heuristics	example1	example2	split
916	If the student had quit splitting the log, the assistant would have burst into the room.	 The student had not been splitting the log.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
917	If the manager had kept spreading the rumor, the student would have cast bronze into a statue.	 The manager had not been spreading the rumor.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
918	If the woman had finished shedding tears, the dancer could have burst into the room.	 The woman had not been shedding tears.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
919	If the stranger had continued betting $100 on the race, the worker would have slit the envelope.	 The stranger had not been betting $100 on the race.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
920	If the director had quit thrusting the fork into the cake, the singer would have put the book on the shelf.	 The director had not been thrusting the fork into the cake.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
921	If the assistant had ceased setting the dish on the table, the man would have shed tears.	 The assistant had not been setting the dish on the table.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
922	If the stranger had gave up spreading the rumor, the singer would have upset the boat.	 The stranger had not been spreading the rumor.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
923	If the man had finished casting bronze into a statue, the professor would have hit the ball with the bat.	 The man had not been casting bronze into a statue.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
924	If the man had stopped thrusting the fork into the cake, the director could have bet $100 on the race.	 The man had not been thrusting the fork into the cake.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
925	If the kid had stopped slitting the envelope, the boy would have burst into the room.	 The kid had not been slitting the envelope.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
926	If the child had continued casting bronze into a statue, the teacher would have let the blinds down.	 The child had not been casting bronze into a statue.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
927	If the boy had kept betting $100 on the race, the professor would have spread the rumor.	 The boy had not been betting $100 on the race.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	test
928	If the stranger had kept thrusting the fork into the cake, the man would have set the dish on the table.	 The stranger had not been thrusting the fork into the cake.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
929	If the man had kept putting the book on the shelf, the boy could have split the log.	 The man had not been putting the book on the shelf.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
930	If the athlete had finished betting $100 on the race, the manager could have cast bronze into a statue.	 The athlete had not been betting $100 on the race.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
931	If the boy had gave up shedding tears, the dancer could have burst into the room.	 The boy had not been shedding tears.	contradiction	 -	 If the doctor had stopped cutting the tree comma the singer could have spread the rumor.	 The doctor had not been cutting the tree.	train
